city;coordinateNumber;nameImpurity;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
Дніпро;4863510;Оксид вуглецю;null;2,5;2,333333333;2,583333333;2,333333333;3;2,416666667;null;2,416666667;2,166666667;1,5;1,833333333;2,25;2;null;2,166666667;2,083333333;2,416666667;2;2,166666667;1,833333333;null;2,25;1,916666667;2;2,25;2,416666667;1,75;null;1,916666667
Дніпро;4863510;Дiоксид азоту;null;0,085555556;0,077916667;0,061666667;0,0725;0,070416667;0,069166667;null;0,071666667;0,046666667;0,07;0,065833333;0,064583333;0,055;null;0,059444444;0,060833333;0,05875;0,05875;0,057083333;0,055833333;null;0,053333333;0,056666667;0,054166667;0,054166667;0,05875;0,059166667;null;0,058888889
Дніпро;4863510;Оксид азоту;null;0,04;0,025;0,035;0,025;0,0275;0,0325;null;0,04;0,015;0,035;0,0325;0,0225;0,03;null;0,036666667;0,03;0,0325;0,03;0,0325;0,03;null;0,03;0,035;0,0275;0,03;0,0325;0,0325;null;0,033333333
Дніпро;4863510;Сiрководень;null;0,002166667;0,002;0,003333333;0,002458333;0,002041667;0,001958333;null;0,001333333;0,00125;0,000791667;0,001291667;0,001916667;0,001375;null;0,000944444;0,0025;0,002;0,001833333;0,001458333;0,001041667;null;0,001777778;0,000875;0,001333333;0,001333333;0,001708333;0,000916667;null;0,001777778
Дніпро;4863510;Фенол;null;0,003666667;0,003916667;0,001916667;0,003583333;0,001833333;0,002166667;null;0,001555556;0,00225;0,002833333;0,00125;0,002416667;0,00125;null;0,000333333;0,002;0,002583333;0,00225;0,002;0,001;null;0,002;0,001333333;0,00175;0,002916667;0,001666667;0,001083333;null;0,002222222
Дніпро;4863510;Амiак;null;0,045;0,0425;0,0475;0,04375;0,04125;0,04;null;0,036666667;0,04;0,03625;0,0275;0,04;0,04125;null;0,036666667;0,0375;0,0425;0,04625;0,035;0,03375;null;0,033333333;0,03;0,03125;0,04125;0,04875;0,04125;null;0,041666667
Дніпро;4863510;Формальдегiд;null;0,016777778;0,018916667;0,021083333;0,019916667;0,01925;0,019083333;null;0,017666667;0,013416667;0,009916667;0,0105;0,0115;0,012166667;null;0,014777778;0,013333333;0,01275;0,01275;0,012833333;0,012666667;null;0,013111111;0,012;0,012833333;0,015833333;0,014;0,01325;null;0,013666667
Кривий Ріг;4793340;Завислі речовини;0,4;0,457142857;0,425;0,625;0,475;0,5625;0,375;null;0,4375;0,375;0,4375;0,4625;0,4375;0,2;null;0,8375;0,4875;0,4875;0,4875;0,3625;0,275;null;0,3;0,2125;0,1375;0,2125;0,225;0,2375;null;0,325
Кривий Ріг;4793340;Дiоксид сiрки;null;0,03475;0,031;0,0371;0,0314;0,0364;0,0446;null;0,03375;0,0418;0,037;0,0242;0,033;0,0304;null;0,02025;0,026;0,024;0,02625;0,0243;0,0224;null;0,03175;0,0294;null;null;null;null;null;null
Кривий Ріг;4793340;Оксид вуглецю;null;1,5;1,8;1,3;1,2;1,4;1,5;null;1,7;1,6;1,7;1,3;1;1;null;1,5;1,4;1,6;1,3;1,5;1;null;1,4;1,6;1,1;1,2;1,2;1,2;null;1,7
Кривий Ріг;4793340;Дiоксид азоту;null;0,03;0,035;0,037;0,054;0,051;0,046;null;0,05125;0,067;0,046;0,061;0,025;0,022;null;0,0425;0,052;0,025;0,03;0,028;0,02;null;0,03625;0,031;null;null;null;null;null;null
Кривий Ріг;4793340;Оксид азоту;null;0,015;0,02;0,02;0,03;0,023333333;0,026666667;null;0,02;0,02;0,03;0,033333333;0,016666667;0,013333333;null;0,025;0,043333333;0,02;0,02;0,016666667;0,013333333;null;0,025;0,02;null;null;null;null;null;null
Кривий Ріг;4793340;Сiрководень;null;0,001;0,00125;0,00125;0,001375;0,00125;0,001;null;0,0015;0,00125;0,00125;0,001;0,001125;0,001;null;0,0005;0,000875;0,001;0,001;0,000875;0,001;null;0,00075;0,0005;null;null;null;null;null;null
