city;coordinateNumber;nameImpurity;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;;;
Львів;4982410;Дiоксид сiрки;0,0030875;null;0,00378125;0,00335625;0,00328125;0,00309375;0,00421875;0,00440625;null;0,00365625;0,00421875;0,00358125;0,0030125;0,0038125;0,00353125;null;0,00396875;0,005475;0,0055875;0,00403125;0,005825;0,0040375;null;0,005175;0,004825;0,0044625;0,00433125;0,00265;;;
Львів;4982410;Оксид вуглецю;1,3875;null;1,485;1,6625;1,8;1,6375;1,55;1,5125;null;1,5125;1,4375;1,725;1,575;1,4625;1,4125;null;1,625;1,65;1,725;1,4125;1,9125;1,825;null;1,8375;1,925;1,9625;1,8;1,2625;;;
Львів;4982410;Дiоксид азоту;0,038275;null;0,04243125;0,04085625;0,04585;0,0418375;0,03569375;0,036675;null;0,0339875;0,02750625;0,030325;0,0289875;0,03275;0,031225;null;0,02875625;0,0324625;0,03480625;0,043475;0,045275;0,043575;null;0,0455625;0,0448125;0,04340625;0,04539375;0,04769375;;;
Львів;4982410;Оксид азоту;0,0261625;null;0,0229375;0,0250375;0,0298875;0,028075;0,0276375;0,0235875;null;0,0237;0,0203625;0,0201;0,0199625;0,0254625;0,0195625;null;0,0203375;0,0232375;0,025575;0,030025;0,0287;0,0284625;null;0,0288125;0,030675;0,0292125;0,0326625;0,0327;;;
Львів;4982410;Фтористий водень;0,00245625;null;0,00233125;0,0022;0,00210625;0,0014375;0,0016125;0,00123125;null;0,001175;0,0011375;0,0013125;0,001075;0,000975;0,0008875;null;0,00098125;0,0013875;0,00169375;0,00138125;0,00135;0,0009625;null;0,001713333;0,00265625;0,0026375;0,00205;0,00214375;;;
Львів;4982410;Формальдегiд;0,0056875;null;0,00408125;0,00516875;0,00663125;0,0057625;0,00491875;0,00500625;null;0,00583125;0,002375;0,00341875;0,003875;0,00365625;0,0040125;null;0,00306875;0,003325;0,00461875;0,00309375;0,0032875;0,003875;null;0,004425;0,00614375;0,0055125;0,0072875;0,00670625;;;
Миколаїв;4703200;Завислі речовини;0,0625;null;0,05;0,05;0,05;0,1;0,1;0,0125;null;0,0875;0,0875;0,0875;0,1125;0,0875;0,0625;null;0,125;0,1125;0,1375;0,1125;0,075;0,0625;null;0,1;0,1;0,1;0,0875;0,075;;;
Миколаїв;4703200;Дiоксид сiрки;0,0052;null;0,0066;0,0069125;0,008925;0,0095;0,0087125;0,00505;null;0,00745;0,0073;0,0084375;0,0047;0,004225;0,0051125;null;0,0099;0,00935;0,0108875;0,00575;0,0106625;0,0070125;null;0,0081875;0,0081875;0,00615;0,00665;0,006625;;;
Миколаїв;4703200;Оксид вуглецю;0,625;null;0,875;1,125;1,125;1,25;1,125;0,125;null;0,875;0,625;0,75;0,625;0,5;0,625;null;1,25;0,875;0,875;0,75;0,375;0,5;null;0,875;1;1;0,625;0,625;;;
Миколаїв;4703200;Дiоксид азоту;0,01788125;null;0,01938125;0,02783125;0,03636875;0,05000625;0,0451;0,03221875;null;0,02656875;0,01291875;0,0270875;0,036325;0,03725625;0,030525;null;0,038325;0,03685;0,02315;0,01735;0,022725;0,02630625;null;0,020725;0,02481875;0,04059375;0,05725;0,0472375;;;
Миколаїв;4703200;Оксид азоту;0,012575;null;0,0075;0,00825;0,0123;0,025925;0,0283;0,0145;null;0,015375;0,0093;0,018275;0,0105;0,01175;0,00985;null;0,00715;0,006;0,006375;0,013875;0,015325;0,013025;null;0,01275;0,013125;0,01505;0,014325;0,015475;;;
Миколаїв;4703200;Фтористий водень;0,0027;null;0,0019;0,0022625;0,0022;0,0021;0,0019125;0,0021625;null;0,002325;0,0033125;0,002425;0,002525;0,001525;0,002175;null;0,00155;0,001575;0,0028625;0,0022125;0,0028625;0,0019875;null;0,002575;0,00285;0,001975;0,002525;0,002575;;;
Миколаїв;4703200;Формальдегiд;0,00948125;null;0,01031875;0,0108125;0,00961875;0,01196875;0,0097625;0,00674375;null;0,01104375;0,0083;0,012025;0,0088125;0,0075125;0,0055625;null;0,01111875;0,0105375;0,0077375;0,00758125;0,00404375;0,00423125;null;0,0094875;0,01178125;0,01055;0,00749375;0,0024;;;
Одеса;4643080;Завислі речовини;0,1815;null;0,110583333;0,113;0,19225;0,204416667;0,2165;0,19025;null;0,187666667;0,190833333;0,183833333;0,2025;0,240916667;0,232;null;0,186333333;0,204416667;0,214833333;0,201;0,198083333;0,179083333;null;0,18475;0,212083333;0,1955;0,221666667;0,190583333;;;
Одеса;4643080;Дiоксид сiрки;0,034644444;null;0,016661111;0,016805556;0,0279;0,034577778;0,039616667;0,034105556;null;0,036722222;0,041522222;0,044377778;0,04965;0,048177778;0,036777778;null;0,030583333;0,031877778;0,040772222;0,043605556;0,041716667;0,0361;null;0,032211111;0,036561111;0,031905556;0,026544444;0,029233333;;;
Одеса;4643080;Сульфати;0,019;null;0,0135;0,0115;0,012;0,014;0,0145;0,0105;null;0,0115;0,012;0,0155;0,014;0,0175;0,022;null;0,0175;0,016;0,0155;0,0155;0,0125;0,0045;null;0,0085;0,01;0,0155;0,011;0,014;;;
Одеса;4643080;Оксид вуглецю;1,366666667;null;1,216666667;1,408333333;1,425;1,383333333;1,433333333;1,425;null;1,383333333;1,391666667;1,525;1,391666667;1,341666667;1,375;null;1,366666667;1,325;1,683333333;1,25;1,291666667;1,275;null;1,466666667;1,391666667;1,491666667;1,266666667;1,325;;;
Одеса;4643080;Дiоксид азоту;0,038872222;null;0,047261111;0,052716667;0,052172222;0,048888889;0,071827778;0,072172222;null;0,057094444;0,0396;0,039905556;0,047227778;0,040511111;0,032783333;null;0,032516667;0,034133333;0,043522222;0,054588889;0,034194444;0,024416667;null;0,042633333;0,067061111;0,049311111;0,046816667;0,045861111;;;
Одеса;4643080;Оксид азоту;0,0202;null;0,014625;0,013575;0,033825;0,040875;0,03175;0,013325;null;0,0233;0,02725;0,0213;0,02625;0,023625;0,0252;null;0,0191;0,0214;0,033;0,044925;0,018225;0,0096;null;0,0324;0,022825;0,024525;0,032375;0,019125;;;
Одеса;4643080;Сiрководень;0,0011625;null;0,001675;0,0014;0,0005875;0,0010125;0,0007875;0,0007375;null;0,0006375;0,0006625;0,00065;0,0006875;0,000725;0,000675;null;0,001;0,001325;0,00115;0,0011875;0,0010875;0,0007875;null;0,000975;0,0011;0,001125;0,0012125;0,0014375;;;
Одеса;4643080;Фенол;0,003247619;null;0,003004762;0,002647619;0,002485714;0,002571429;0,002633333;0,00197619;null;0,001780952;0,001728571;0,002104762;0,001947619;0,00212381;0,002304762;null;0,001890476;0,002147619;0,002152381;0,002133333;0,001747619;0,00197619;null;0,001919048;0,002080952;0,002257143;0,00217619;0,003242857;;;
Одеса;4643080;Сажа;0,065;null;0,02625;0,02875;0,04625;0,06125;0,055;0,045;null;0,05125;0,04625;0,05625;0,0625;0,07125;0,055;null;0,0475;0,05125;0,05;0,06;0,05375;0,05;null;0,05125;0,05125;0,05;0,06375;0,0525;;;
Одеса;4643080;Фтористий водень;0,0036375;null;0,0038625;0,003625;0,0041625;0,004825;0,0042375;0,001375;null;0,0025875;0,0021375;0,00215;0,0024;0,0025625;0,0038875;null;0,004525;0,00355;0,002825;0,0019;0,00215;0,0043375;null;0,004725;0,0070375;0,005275;0,009925;0,0047;;;
Одеса;4643080;Формальдегiд;0,009223077;null;0,008092308;0,007130769;0,005815385;0,006953846;0,005346154;0,005269231;null;0,005538462;0,004053846;0,005715385;0,006538462;0,007761538;0,005984615;null;0,007015385;0,007261538;0,005661538;0,005038462;0,0053;0,006084615;null;0,005769231;0,0048;0,0058;0,006846154;0,007053846;;;
Полтава;4963460;Завислі речовини;0,1375;null;0,15;0,15;0,1625;0,175;0,275;0,1875;null;0,2375;0,225;0,1625;0,3125;0,225;0,075;null;0,1125;0,15;0,225;0,1375;0,1375;0,2125;null;0,1625;0,15;0,2375;0,2875;0,25;;;
Полтава;4963460;Дiоксид сiрки;0,0033125;null;0,002916667;0,002875;0,0030625;0,00425;0,0039375;0,0044375;null;0,00775;0,0068125;0,0078125;0,00925;0,0063125;0,006375;null;0,007;0,0069375;0,004875;0,0050625;0,0054375;0,00625;null;0,005;0,0051875;0,005375;0,0095;0,0051875;;;
Полтава;4963460;Сульфати;0,01;null;0,005;0,01;0,015;0,01;0,01;0,015;null;0,02;0,015;0,02;0,025;0,015;0,015;null;0,015;0,015;0,01;0,01;0,01;0,015;null;0,01;0,015;0,01;0,025;0,01;;;
Полтава;4963460;Оксид вуглецю;1,375;null;1,777777778;1;1,777777778;1,555555556;1,333333333;0,75;null;1,888888889;3;1,444444444;2,666666667;1,777777778;0,5;null;1,111111111;1,666666667;1,555555556;1,555555556;0,777777778;1,5;null;1,333333333;2;1,888888889;2,444444444;1,888888889;;;
Полтава;4963460;Дiоксид азоту;0,02875;null;0,026666667;0,024375;0,02;0,01625;0,01625;0,010625;null;0,049166667;0,033125;0,051875;0,05125;0,0375;0,028125;null;0,035;0,025;0,0275;0,025625;0,028125;0,023125;null;0,030833333;0,04;0,035;0,035;0,04125;;;
Полтава;4963460;Оксид азоту;0,02;null;0,006666667;0,015;0,01;0,0125;0,015;0,005;null;0,036666667;0,02;0,0375;0,025;0,0175;0,0125;null;0,01;0,01;0,0125;0,0125;0,0175;0,0125;null;0,006666667;0,025;0,03;0,0225;0,03;;;
Полтава;4963460;Фтористий водень;0,002;null;0,001833333;0,00175;0,002;0,001125;0,001;0,000375;null;0,001833333;0,001125;0,00175;0,001375;0,001375;0,00075;null;0,001;0,00125;0,000625;0,001375;0,001;0,00075;null;0,000833333;0,001375;0,002;0,001625;0,00175;;;
Полтава;4963460;Хлористий водень;0,01;null;0,013333333;0,015;0,01;0,015;0,01;0,005;null;0,033333333;0,015;0,02;0,02;0,015;0,005;null;0,013333333;0,005;0,015;0,005;0,015;0,015;null;0,006666667;0,01;0,015;0,01;0,015;;;
Полтава;4963460;Амiак;0,0125;null;0,006666667;0,0075;0,0075;0,005;0,0075;0,005;null;0,016666667;0,0075;0,01;0,0125;0,01;0,005;null;0,01;0,0025;0,005;0,01;0,005;0,0075;null;0,01;0,01;0,01;0,0125;0,0075;;;
Полтава;4963460;Формальдегiд;0,002;null;0,003;0,00225;0,0015;0,0015;0,00225;0,00075;null;0,002;0,0015;0,00225;0,00225;0,00225;0;null;0,002;0,002;0,001333333;0,002;0,00125;0,002;null;0,001777778;0,002;0,00275;0,001916667;0,001416667;;;
Кременчук;4813330;Завислі речовини;0,1275;null;0,1525;0,157142857;0,12375;0,117142857;0,076666667;0,09125;null;0,16625;0,15125;0,2175;0,35875;0,12625;0,14875;null;0,1425;0,1525;0,16625;0,15625;0,1925;0,1375;null;0,2125;0,14375;0,19375;0,14875;0,18;;;
Кременчук;4813330;Дiоксид сiрки;0,00795;null;0,00965625;0,007866667;0,00744375;0,00632;0,005485714;0,007125;null;0,00720625;0,0063;0,0086625;0,0090375;0,007725;0,0069125;null;0,00821875;0,0098625;0,00826875;0,00666875;0,007725;0,007125;null;0,0099625;0,00960625;0,0105875;0,0085125;0,00942;;;
Кременчук;4813330;Сульфати;0,01;null;0,01;0,01;0,01;0,01;null;0,005;null;0,01;0,005;0,005;0,015;0,01;0,005;null;0,01;0,01;0,005;0,005;0,01;0,005;null;0,015;0,005;0,03;0,015;0,01;;;
Кременчук;4813330;Оксид вуглецю;0,6875;null;0,625;0,6875;0,625;0,6875;0,5625;0,4;null;0,575;0,5625;1,0375;1,575;0,6875;0,6875;null;0,8125;1,0875;0,925;0,6;1,075;0,825;null;0,8625;0,8875;1,075;0,85;1,1875;;;
Кременчук;4813330;Дiоксид азоту;0,04535625;null;0,0476875;0,026373333;0,03350625;0,03224;0,01935;0,02450625;null;0,0336;0,0379125;0,04764375;0,0526875;0,032925;0,02135;null;0,04644375;0,06600625;0,055775;0,02363125;0,02495625;0,027625;null;0,0459;0,047625;0,05605;0,04516875;0,05596;;;
Кременчук;4813330;Оксид азоту;0,04765;null;0,03965;0,0184;0,03285;0,023333333;0,0096;0,011975;null;0,0289;0,0319;0,036775;0,04195;0,03;0,019025;null;0,024925;0,02915;0,02605;0,0182;0,016225;0,0168;null;0,03285;0,0572;0,054225;0,0348;0,043333333;;;
Кременчук;4813330;Фенол;0,00075;null;0,000391667;0,000141667;0,000216667;0,000133333;0,000341667;0,000375;null;0,000225;0,000233333;0,00025;6,66667E-05;0,000425;0,000758333;null;0,000308333;0,0005;0,00015;0,00005;0,000441667;0,000433333;null;0,000508333;0,000508333;0,000225;0,000508333;0,000533333;;;
Кременчук;4813330;Сажа;0,01275;null;0,010075;0,0138;0,005075;0,00875;0,00625;0,00995;null;0,015075;0,00875;0,0151;0,04055;0,010225;0,0064;null;0,010175;0,04175;0,01645;0,012625;0,0188;0,01;null;0,0228;0,0203;0,069825;0,029;0,07565;;;
Кременчук;4813330;Амiак;0,006625;null;0,008625;0,0053;0,008825;0,006933333;0,006;0,006375;null;0,006225;0,004275;0,010925;0,008225;0,008075;0,0047;null;0,006225;0,006075;0,00485;0,0062;0,0054;0,0084;null;0,006225;0,009125;0,009425;0,007025;0,006833333;;;
Кременчук;4813330;Формальдегiд;0,00418;null;0,00325;0,004377778;0,00385;0,002633333;0,0016;0,00156;null;0,00106;0,00307;0,00364;0,00486;0,00443;0,00406;null;0,00357;0,00437;0,0047;0,00495;0,00471;0,00392;null;0,00308;0,00294;0,00345;0,00214;0,001933333;;;
Рівне;5062620;Завислі речовини;0,0767;null;0,02078;0,0826;0,034266667;0,04185;0,0508;0,0914;null;0,16655;0,102325;0,14075;0,031;0;0,02605;null;0,062;0,01034;0,090225;0,0514;0;0,08945;null;0,10305;0;0,262725;0,156033333;0,1556;;;
Рівне;5062620;Дiоксид сiрки;0,00287;null;0,003036364;0,005525;0,007775;0,002683333;0,001908333;0,005266667;null;0,003741667;0,0005;0,000808333;0,000841667;0,003558333;0,004741667;null;0,003658333;0,001258333;0,002508333;0;0,000216667;0,002425;null;0,001825;0,000783333;0,001666667;0,000566667;0,000216667;;;
Рівне;5062620;Оксид вуглецю;1,013333333;null;1,016666667;1,065;0,945;1,07;1,058333333;1,056666667;null;1,23;1,058333333;1,085;1,19;1,073333333;1,068333333;null;0,916666667;1,03;0,915;1,158333333;1,281666667;1,146666667;null;1,595;1,251666667;1,245;0,905;1,088333333;;;
Рівне;5062620;Дiоксид азоту;0,03186;null;0,033936364;0,030341667;0,022825;0,023083333;0,026975;0,034316667;null;0,031516667;0,026491667;0,040341667;0,029383333;0,02915;0,0364;null;0,048783333;0,048516667;0,045541667;0,04225;0,049816667;0,04945;null;0,0487;0,043158333;0,048116667;0,026641667;0,04265;;;
Рівне;5062620;Оксид азоту;0,02313;null;0,0309;0,02734;0,01409;0,01765;0,02244;0,03753;null;0,0321;0,02347;0,02555;0,02966;0,02342;0,02431;null;0,049611111;0,04766;0,03166;0,02636;0,04598;0,04533;null;0,058322222;0,04515;0,03808;0,03033;0,03746;;;
Рівне;5062620;Сiрководень;0,001025;null;0,000971429;0,00145;0,0015125;0,0040125;0,002875;0,0021375;null;0,000371429;0;0,00035;0;0;0;null;0;0,0014625;0;0;0,0020875;0,0013375;null;0,000371429;0;0;0;0,0018125;;;
Рівне;5062620;Фенол;0,00091;null;0,0008;0,00138;0;0;0;0;null;0,00095;0,00352;0,00229;0,00336;0,0023;0,0004;null;0,00063;0;0,00082;0,00062;0,00026;0;null;0;0,0003;0;0;0,00026;;;
Рівне;5062620;Фтористий водень;0,002725;null;0,002314286;0,003425;0,0032875;0,0068875;0,003825;0,0024625;null;0,000942857;0,0058;0,003325;0,003375;0,0055;0,002025;null;0,002942857;0,001975;0,0025875;0,00385;0,0025;0,0021;null;0,003371429;0,0047;0,0025625;0,0028;0,003475;;;
Рівне;5062620;Хлористий водень;0,023925;null;0,0995625;0,1143375;0,073;0,1095875;0,094375;0,0808625;null;0,11345;0,1032125;0,0527;0,0336875;0,0419;0;null;0;0,0402875;0,036975;0,056875;0,10435;0,1655125;null;0,0876875;0;0,0493;0,0616625;0,0629625;;;
Рівне;5062620;Амiак;0;null;0,00525;0;0,0029;0;0;0;null;0;0;0;0;0;0;null;0;0;0;0;0;0;null;0;0;0;0;0;;;
Рівне;5062620;Формальдегiд;0,015242857;null;0,012933333;0,006125;0,002775;0,005625;0,0057625;0,0066;null;0,007485714;0,00485;0,0047125;0,002125;0,0131;0,0188125;null;0,008;0;0,0005625;0,003425;0,00505;0,0021875;null;0,005;0,0045;0,0026125;0,0029;0,0041125;;;
Суми;5093480;Завислі речовини;0,35;null;0,4;0,25;0,283333333;0,216666667;0,316666667;0,333333333;null;0,3;0,366666667;0,333333333;0,416666667;0,383333333;0,266666667;null;0,316666667;0,333333333;0,3;0,333333333;0,366666667;0,366666667;null;0,433333333;0,466666667;0,416666667;0,333333333;0,533333333;;;
Суми;5093480;Дiоксид сiрки;0,057666667;null;0,057888889;0,06125;0,06625;0,060583333;0,0555;0,057166667;null;0,053;0,062083333;0,05975;0,056333333;0,054916667;0,056166667;null;0,055;0,061;0,057833333;0,0595;0,064333333;0,061166667;null;0,056777778;0,06025;0,063833333;0,065666667;0,0695;;;
Суми;5093480;Сульфати;0,015;null;0,005;0,01;0,015;0,01;0,01;0,015;null;0,005;0,015;0,015;0,015;0,02;0,01;null;0,01;0,015;0,005;0,015;0,02;0,01;null;0,02;0,015;0,01;0,015;0,025;;;
Суми;5093480;Оксид вуглецю;1,5;null;1,666666667;2;1,666666667;1,333333333;2;2,333333333;null;1,666666667;1,666666667;2;2,166666667;2;1,666666667;null;2,333333333;2;1,666666667;1,5;1,833333333;2,666666667;null;2,166666667;2;2,5;2,333333333;2,833333333;;;
Суми;5093480;Дiоксид азоту;0,068333333;null;0,082222222;0,0975;0,081666667;0,066666667;0,0525;0,075833333;null;0,054444444;0,096666667;0,0725;0,069166667;0,1;0,090833333;null;0,075555556;0,113333333;0,094166667;0,085833333;0,0925;0,073333333;null;0,083333333;0,101666667;0,115833333;0,104166667;0,1125;;;
Суми;5093480;Оксид азоту;0,04;null;0,026666667;0,0425;0,0425;0,0275;0,02;0,04;null;0,03;0,035;0,03;0,0275;0,04;0,035;null;0,023333333;0,0375;0,0375;0,035;0,0375;0,0425;null;0,03;0,0625;0,0425;0,0475;0,03;;;
Суми;5093480;Амiак;0,01375;null;0,016666667;0,0125;0,01375;0,01625;0,0125;0,01375;null;0,015;0,0125;0,01625;0,015;0,01625;0,0125;null;0,011666667;0,0125;0,01625;0,015;0,015;0,01375;null;0,01;0,0175;0,01625;0,0175;0,0175;;;
Суми;5093480;Формальдегiд;0,00375;null;0,005333333;0,003;0,00475;0,00475;0,004;0,002;null;0,005333333;0,00475;0,002;0,005;0,003;0,003;null;0,003666667;0,003;0,004;0,00475;0,005;0,00375;null;0,004;0,004;0,00375;0,006;0,003;;;
Тернопіль;4932530;Завислі речовини;null;null;0,015;0,025;0,035;0,1075;0,1;0,1;null;0,085;0,0925;0,1075;0,1125;0,06;0,015;null;0,015;0,0575;0,115;0,1225;0,0925;0,065;null;0,065;0,095;0,1575;0,1725;0,05;;;
Тернопіль;4932530;Дiоксид сiрки;null;null;0,00255;0,0019125;0,003;0,00315;0,002975;0,0044625;null;0,004225;0,0038375;0,00365;0,00365;0,00215;0,0015;null;0,0028125;0,0036625;0,004075;0,004275;0,0034;0,00255;null;0,0032375;0,0034875;0,003725;0,003675;0,0021375;;;
Тернопіль;4932530;Оксид вуглецю;null;null;3,3;3,125;3,4;3,525;3,05;3,175;null;3,275;3,375;3,125;3,125;3,4;3,075;null;3,35;3,25;3,275;3,175;3,25;3,2;null;3,35;3,3;3,325;3,225;3,375;;;
Тернопіль;4932530;Дiоксид азоту;null;null;0,0439125;0,0448;0,0405;0,0309;0,041425;0,0435;null;0,0364625;0,03545;0,0376375;0,0352625;0,035275;0,0395375;null;0,0449375;0,0421125;0,04405;0,045275;0,0443875;0,0426375;null;0,0428;0,053125;0,0457625;0,047075;0,044225;;;
Тернопіль;4932530;Оксид азоту;null;null;0,0238;0,025;0,022225;0,0165;0,022875;0,0233;null;0,01965;0,019875;0,0199;0,0177;0,01925;0,021525;null;0,024175;0,024125;0,02495;0,024425;0,02475;0,024125;null;0,024125;0,0299;0,025075;0,026;0,0242;;;
Тернопіль;4932530;Формальдегiд;null;null;0,0017;0,00185;0,00245;0,0017;0,0021;0,003125;null;0,0022;0,0024375;0,00275;0,0022375;0,0018875;0,00165;null;0,00225;0,0026625;0,0026625;0,0026375;0,003125;0,0021;null;0,002775;0,0031;0,00275;0,003375;0,00185;;;
Харків;4993630;Завислі речовини;0,0176;null;0,048;0,0436;0,0172;0,036;0,0372;0,0324;null;0,0396;0,0404;0,04;0,0584;0,0544;0,0168;null;0,0304;0,038;0,0412;0,0276;0,0372;0,032;null;0,0456;0,0424;0,0452;0,0456;0,0588;;;
Харків;4993630;Дiоксид сiрки;0,017173333;null;0,02053;0,021083333;0,020116667;0,020843333;0,021746667;0,02075;null;0,02011;0,021456667;0,02521;0,021963333;0,024776667;0,025463333;null;0,020333333;0,02075;0,020466667;0,023896667;0,0212;0,022366667;null;0,017456667;0,018643333;0,01744;0,01976;0,01945;;;
Харків;4993630;Сульфати;0;null;0;0;0;0,005;0;0;null;0;0;0,005;0;0;0;null;0;0;0,005;0;0;0,005;null;0;0;0,005;0;0;;;
Харків;4993630;Оксид вуглецю;1,115;null;1,09;1,16;1,115;0,995;1,065;1,025;null;1,07;1,185;1,215;1,525;1,36;1,115;null;1,34;1,27;1,25;1,275;1,345;1,075;null;1,105;1,13;1,295;1,47;1,335;;;
Харків;4993630;Дiоксид азоту;0,024788571;null;0,02896;0,029297143;0,026074286;0,026971429;0,029708571;0,028591429;null;0,026403333;0,030734286;0,027171429;0,031014286;0,029308571;0,026685714;null;0,026926667;0,027734286;0,026605714;0,031131429;0,026948571;0,028177143;null;0,025173333;0,024222857;0,027848571;0,029522857;0,028777143;;;
Харків;4993630;Оксид азоту;0,019075;null;0,022966667;0,018525;0,0195;0,023125;0,019125;0,0168;null;0,016066667;0,01565;0,018575;0,022;0,0275;0,024475;null;0,025033333;0,024675;0,0276;0,024325;0,0195;0,0166;null;0,010166667;0,02215;0,017075;0,018075;0,019025;;;
Харків;4993630;Сiрководень;0,00035;null;0,000766667;0,00065;0,001175;0,000925;0,001525;0,000925;null;0,001233333;0,000625;0,00055;0,0008;0,00045;0,0007;null;0,0014;0,000925;0,000525;0,0009;0,00075;0,0007;null;0,0016;0,00095;0,001325;0,000975;0,00095;;;
Харків;4993630;Фенол;0,002;null;0,001844444;0,002116667;0,001608333;0,001633333;0,00185;0,002075;null;0,001233333;0,0015;0,001366667;0,001583333;0,001641667;0,001708333;null;0,001933333;0,001875;0,002075;0,001675;0,001666667;0,001883333;null;0,001844444;0,001841667;0,001666667;0,002141667;0,002183333;;;
Харків;4993630;Сажа;0,01;null;0,01;0,01;0;0,01;0;0,01;null;0,01;0;0,01;0;0,05;0,036666667;null;0;0,01;0,02;0;0,02;0;null;0,01;0,01;0,02;0,01;0,02;;;
Харків;4993630;Амiак;0,0033875;null;0,007333333;0,00255;0,00255;0,00335;0,0020625;0,0045375;null;0,003333333;0,0045625;0,005825;0,005475;0,0054625;0,0064;null;0,001133333;0,00335;0,0020875;0,0025;0,0020625;0,0020625;null;0,002833333;0,0016875;0,002125;0,0012625;0,0029375;;;
Харків;4993630;Формальдегiд;0,001175;null;0,002609524;0,001910714;0,001746429;0,001328571;0,001657143;0,001539286;null;0,001542857;0,001435714;0,001314286;0,000996429;0,001514286;0,000903571;null;0,000995238;0,001171429;0,0009;0,000375;0,000578571;0,000667857;null;0,00172381;0,000992857;0,000889286;0,001107143;0,001039286;;;
Хмельницький;4942690;Завислі речовини;0,072;null;0,04;0,0715;0,047;0,031;0,093;0,038;null;0,04575;0,0625;0,04675;0,05425;0,08775;0,0695;null;0,092;0,09175;0,05375;0,069;0,0835;0,04575;null;0,18675;0,2275;0,07925;0,10425;0,05625;;;
Хмельницький;4942690;Дiоксид сiрки;0,017075;null;0,0163625;0,0170625;0,0168125;0,0176125;0,0182875;0,01625;null;0,0172875;0,0182625;0,0180125;0,018875;0,0183375;0,0190625;null;0,01795;0,0175625;0,0198375;0,01725;0,0192875;0,018175;null;0,01735;0,0166625;0,017725;0,0171875;0,016525;;;
Хмельницький;4942690;Сульфати;0,0063;null;0,007975;0,006725;0,00715;0,006875;0,0066;0,007425;null;0,007525;0,00685;0,0067;0,0065;0,006925;0,006825;null;0,007725;0,0067;0,0068;0,007225;0,00775;0,0076;null;0,007475;0,00775;0,00615;0,00655;0,006175;;;
Хмельницький;4942690;Оксид вуглецю;1,585;null;1,67;1,8425;1,585;1,8225;1,9775;2,0575;null;1,9475;1,8325;1,86;1,7875;1,885;1,8525;null;2,07;1,865;1,94;1,9375;2,165;1,605;null;2,7475;2,2;2,535;1,9225;1,87;;;
Хмельницький;4942690;Дiоксид азоту;0,01355;null;0,0187875;0,0431375;0,0269625;0,0310125;0,0248125;0,0316375;null;0,030225;0,0265125;0,02795;0,0194;0,0204125;0,027125;null;0,0407625;0,051675;0,0353;0,03735;0,0263375;0,0254125;null;0,0360125;0,040825;0,026625;0,0278125;0,0180375;;;
Хмельницький;4942690;Оксид азоту;0,016575;null;0,0175125;0,027225;0,0229375;0,03;0,0222875;0,01955;null;0,020675;0,0235;0,0235875;0,0203;0,018325;0,02335;null;0,026875;0,0341625;0,032475;0,0262625;0,0209375;0,01995;null;0,0516125;0,0316375;0,0326625;0,021925;0,0184;;;
Хмельницький;4942690;Фенол;0,001066667;null;0,001;0,000733333;0,001666667;0,001466667;0,0008;0,000916667;null;0,001016667;0,000966667;0,000933333;0,00075;0,000716667;0,00095;null;0,00105;0,001616667;0,0018;0,0008;0,00125;0,0013;null;0,001166667;0,003916667;0,002316667;0,001433333;0,003266667;;;
Хмельницький;4942690;Хлористий водень;0,0328;null;0,036375;0,09055;0,050825;0,0353;0,0301;0,032675;null;0,031525;0,03065;0,030125;0,032825;0,03345;0,034475;null;0,034275;0,035125;0,035875;0,10325;0,04245;0,03135;null;0,034675;0,0222;0,041625;0,041625;0,054375;;;
Хмельницький;4942690;Амiак;0,004325;null;0,00775;0,00775;0,006975;0,00485;0,005575;0,005675;null;0,00365;0,003625;0,0039;0,00415;0,0065;0,006575;null;0,0315;0,011175;0,0161;0,0106;0,009;0,0072;null;0,021075;0,022975;0,0151;0,008075;0,005975;;;
Хмельницький;4942690;Формальдегiд;0,000966667;null;0,000966667;0,001333333;0,00145;0,001683333;0,000816667;0,000833333;null;0,001583333;0,0011;0,00135;0,001583333;0,000966667;0,001466667;null;0,0012;0,001716667;0,0011;0,000833333;0,0007;0,000833333;null;0,001216667;0,0011;0,0007;0,000966667;0,000833333;;;
Херсон;4673270;Завислі речовини;null;null;0,025;0,025;0,05;0,05;0,05;null;null;0,05;0,05;0,05;0,025;0,05;null;null;0,075;0,05;0;0,025;0;null;null;0;0,025;0;0,05;0,025;;;
Херсон;4673270;Дiоксид сiрки;null;null;0,001;0,008;0,002375;0,003;0,00275;null;null;0,003;0,003;0,00175;0,00175;0;null;null;0,002166667;0,001125;0;0,000875;0,003375;null;null;0,003166667;0;0;0,002875;0;;;
Херсон;4673270;Сульфати;null;null;0,005;0;0,005;0;0,005;null;null;0;0,05;0;0;0;null;null;0;0,005;0;0;0;null;null;0;0;0;0,005;0;;;
Херсон;4673270;Оксид вуглецю;null;null;0,276666667;0,205;0,241666667;0,178333333;0,273333333;null;null;0,241666667;0,506666667;0,403333333;0,511666667;0,46;null;null;0,37;0,32;0,518333333;0,208333333;0,216666667;null;null;0,313333333;0,3;0,304;0,235;0,232;;;
