city;coordinateNumber;nameImpurity;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
Світловодськ;4903340;Оксид вуглецю;1;1;1;1;1;null;1;1;1;1;1;1,5;null;1;1;1;1;1;1;null;null;1;1;1;1;1;null;1;1;1
Світловодськ;4903340;Дiоксид азоту;0,0729;0,0209;0,024266667;0,0413;0,032133333;null;0,016933333;0,016966667;0,023666667;0,024066667;0,023833333;0,0239;null;0,0275;0,044966667;0,041566667;0,0562;0,0247;0,035;null;null;0,0281;0,035333333;0,028566667;0,018033333;0,024633333;null;0,013533333;0,031066667;0,0281
Світловодськ;4903340;Оксид азоту;0,056;0,0234;0,023333333;0,030066667;0,0313;null;0,004533333;0,0273;0,015866667;0,0162;0,027433333;0,018333333;null;0,0278;0,0233;0,023266667;0,049733333;0,0332;0,026133333;null;null;0,0284;0,023766667;0,016733333;0,012133333;0,018933333;null;0,0091;0,016333333;0,023733333
Світловодськ;4903340;Формальдегiд;0;0,0011;0;0;0,004633333;null;0,0011;0;0;0,0011;0,001066667;0,003266667;null;0,0044;0,003366667;0,002266667;0,003366667;0,0057;0,005666667;null;null;0,002233333;0,0045;0,0057;0,008033333;0,006733333;null;0,003233333;0,002233333;0,0011
Львів;4982410;Завислі речовини;0,1;0,1025;0,155;0,1575;0,115;null;0,1275;0,135;0,1525;0,115;0,115;0,1525;null;0,145;0,10125;0,13875;0,16125;0,1575;0,15;null;0,1675;0,145;0,1475;0,16375;0,16125;0,13875;null;0,1625;0,1775;0,175
Львів;4982410;Дiоксид сiрки;0,0038875;0,004625;0,00465;0,0047125;0,005225;null;0,004225;0,0043625;0,0050125;0,00440625;0,00365;0,00446875;null;0,00461875;0,0054625;0,00750625;0,00543125;0,00779375;0,0065625;null;0,00503125;0,00540625;0,0062875;0,00341875;0,00408125;0,00560625;null;0,0054875;0,00470625;0,005075
Львів;4982410;Оксид вуглецю;1,425;1,375;2,025;2,075;1,625;null;1,525;1,7;1,925;1,4625;1,4;1,7875;null;1,7375;1,325;1,725;2,0625;2,0375;1,9375;null;2,1625;1,825;1,8125;2,1375;2,15;1,65;null;1,8375;2,5375;2,45
Львів;4982410;Дiоксид азоту;0,037875;0,0361375;0,036525;0,05;0,0494875;null;0,0471875;0,0413;0,0387875;0,03845625;0,0321875;0,04056875;null;0,0368;0,0413875;0,0486875;0,0445375;0,0498125;0,0501;null;0,0366125;0,041675;0,04854375;0,0576875;0,06248125;0,05136875;null;0,04734375;0,04505;0,04855625
Львів;4982410;Оксид азоту;null;null;null;null;null;null;null;null;null;0,0247125;0,0235875;0,0269;null;0,0239125;0,0276125;0,0338875;0,0281;0,031175;0,0326375;null;0,0264375;0,029425;0,0323;0,0330125;0,0467625;0,0383875;null;0,030575;0,0260125;0,0335
Львів;4982410;Фтористий водень;0,0018625;0,0019375;0,0018375;0,002425;0,0029;null;0,002875;0,0035125;0,0029125;0,00176875;0,0019125;0,002225;null;0,0029375;0,0029875;0,00275;0,002575;0,003125;0,00255;null;0,00194375;0,002025;0,00229375;0,00211875;0,0021375;0,00233125;null;0,00309375;0,00271875;0,00249375
Львів;4982410;Формальдегiд;0,0035625;0,0039;0,0029125;0,0030125;0,005425;null;0,0025125;0,0031125;0,00355;0,00284375;0,00260625;0,0044125;null;0,00274375;0,00328125;0,00289375;0,0030625;0,00385;0,00453125;null;0,00328125;0,0029625;0,00403125;0,0053375;0,00391875;0,004625;null;0,00478125;0,0049;0,00315625
Миколаїв;4703200;Завислі речовини;0,075;0,075;0,0875;0,0625;0,05;null;0,0875;0,1;0,0875;0,075;0,1;0,05;null;0,075;0,1;0,0875;0,1;0,1125;0,0875;null;0,0875;0,075;0,0875;0,0625;0,1;0,0875;null;0,0625;0,1;0,1
Миколаїв;4703200;Дiоксид сiрки;0,0048125;0,0045375;0,0061;0,0081375;0,0078125;null;0,004975;0,00765;0,0084;0,00455;0,002975;0,00545;null;0,0063875;0,0048875;0,0047;0,0040125;0,0051625;0,0038;null;0,00395;0,0036;0,0054875;0,005575;0,0077375;0,0065375;null;0,0057875;0,0031625;0,003725
Миколаїв;4703200;Оксид вуглецю;1,25;1,5;1,5;1,625;1,75;null;2;1,5;1,25;0,5;1;0,375;null;0,875;0,875;0,875;1,25;1,375;0,875;null;0,75;0,875;1;0,875;1;0,625;null;1;0,625;0,5
Миколаїв;4703200;Дiоксид азоту;0,039325;0,0300375;0,02086875;0,04655625;0,0316125;null;0,05526875;0,048775;0,04140625;0,0411625;0,04273125;0,0344875;null;0,03786875;0,04830625;0,03646875;0,04186875;0,0382375;0,02579375;null;0,0362375;0,03775;0,0193125;0,0169375;0,025125;0,02084375;null;0,0231125;0,01841875;0,01943125
Миколаїв;4703200;Оксид азоту;0,027125;0,009475;0,016875;0,02375;0,02655;null;0,0145;0,02725;0,02415;0,028375;0,0296;0,032775;null;0,034575;0,026775;0,02755;0,03705;0,033625;0,0158;null;0,01685;0,004825;0,01905;0,0184;0,016275;0,0136;null;0,0147;0,0192;0,021825
Миколаїв;4703200;Фтористий водень;0,000925;0,0006;0,000475;0,00055;0,0005875;null;0,002475;0,002325;0,001225;0,0010125;0,0018375;0,001175;null;0,001325;0,000775;0,00155;0,0017375;0,001225;0,000775;null;0,0010625;0,0008;0,0009625;0,0021375;0,0013875;0,0014375;null;0,0011;0,0004375;0,00065
Миколаїв;4703200;Формальдегiд;0,005425;0,00873125;0,012125;0,00888125;0,00623125;null;0,01220625;0,01145;0,0113;0,0105375;0,0123125;0,009625;null;0,014525;0,0105875;0,01230625;0,0103625;0,0107625;0,00968125;null;0,00986875;0,00428125;0,00816875;0,01021875;0,00948125;0,00751875;null;0,0111625;0,0096625;0,01083125
Одеса;4643080;Завислі речовини;0,2175;0,216583333;0,140416667;0,225416667;0,317583333;null;0,2745;0,262916667;0,281583333;0,266333333;0,315;0,235166667;null;0,202916667;0,2165;0,215583333;0,18075;0,17175;0,207666667;null;0,203416667;0,20125;0,180666667;0,172583333;0,24125;0,1995;null;0,219416667;0,18;0,192583333
Одеса;4643080;Дiоксид сiрки;0,051077778;0,040533333;0,039333333;0,033661111;0,02715;null;0,026955556;0,025783333;0,021466667;0,019788889;0,0194;0,018088889;null;0,020677778;0,020066667;0,019422222;0,020305556;0,021288889;0,025738889;null;0,032655556;0,028233333;0,036788889;0,042011111;0,036616667;0,033644444;null;0,018122222;0,0217;0,015722222
Одеса;4643080;Сульфати;0,0175;0,0155;0,0205;0,017;0,0105;null;0,012;0,013;0,014;0,009;0,011;0,0105;null;0,0145;0,0165;0,013;0,008;0,0105;0,007;null;0,0125;0,0175;0,0145;0,018;0,019;0,017;null;0,0215;0,0125;0,013
Одеса;4643080;Оксид вуглецю;1,308333333;1,291666667;1,475;1,375;1,408333333;null;1,441666667;1,3;1,166666667;1,266666667;1,166666667;1,366666667;null;1,358333333;1,275;1,275;1,316666667;1,341666667;1,366666667;null;1,091666667;1,083333333;1,4;1,358333333;1,441666667;1,225;null;1,366666667;1,358333333;1,358333333
Одеса;4643080;Дiоксид азоту;0,061166667;0,056783333;0,047222222;0,057488889;0,060405556;null;0,049277778;0,039472222;0,031755556;0,032183333;0,034705556;0,035394444;null;0,04255;0,044355556;0,059272222;0,047711111;0,054916667;0,066094444;null;0,062116667;0,040644444;0,066216667;0,080822222;0,058622222;0,058938889;null;0,059444444;0,048338889;0,047138889
Одеса;4643080;Оксид азоту;0,03945;0,038575;0,0526;0,0405;0,038;null;0,02585;0,017425;0,022125;0,0178;0,024025;0,02135;null;0,026;0,035875;0,037125;0,040025;0,0419;0,028175;null;0,0385;0,02225;0,03985;0,04065;0,034075;0,034125;null;0,033025;0,0242;0,0214
Одеса;4643080;Сiрководень;0,0010625;0,000825;0,001275;0,00095;0,00095;null;0,0008125;0,0006625;0,0007125;0,000775;0,0012625;0,0020375;null;0,0016125;0,00155;0,0015875;0,00155;0,001425;0,0014375;null;0,0016;0,001525;0,0011875;0,0012375;0,0015875;0,0015625;null;0,0013875;0,0013375;0,001775
Одеса;4643080;Фенол;0,003019048;0,002809524;0,003004762;0,003114286;0,002766667;null;0,001747619;0,001919048;0,0021;0,002138095;0,002614286;0,002557143;null;0,002604762;0,002809524;0,003052381;0,003138095;0,003490476;0,00347619;null;0,003433333;0,003504762;0,003414286;0,003242857;0,0035;0,003666667;null;0,003366667;0,003461905;0,003028571
Одеса;4643080;Сажа;0,04;0,05125;0,03625;0,0275;0,03;null;0,04375;0,0475;0,045;0,04;0,04125;0,05;null;0,04375;0,0475;0,04375;0,045;0,0425;0,04875;null;0,055;0,05125;0,05;0,05625;0,0575;0,04875;null;0,06125;0,04875;0,0475
Одеса;4643080;Фтористий водень;0,003575;0,004275;0,0045125;0,0021625;0,0024875;null;0,0032375;0,0041625;0,0044375;0,0074875;0,0052125;0,003125;null;0,0031;0,004775;0,0059875;0,005625;0,004175;0,0051875;null;0,0041125;0,0047;0,00245;0,0054;0,0051125;0,00395;null;0,0060875;0,0082;0,0043625
Одеса;4643080;Формальдегiд;0,007753846;0,008046154;0,009546154;0,0082;0,006584615;null;0,004892308;0,004176923;0,005092308;0,008007692;0,005946154;0,006176923;null;0,006376923;0,007376923;0,0076;0,007030769;0,008415385;0,009076923;null;0,008084615;0,007892308;0,008784615;0,007869231;0,008669231;0,009546154;null;0,007561538;0,007207692;0,009461538
Полтава;4963460;Завислі речовини;0,0125;0,1625;0,1125;0,225;0,15;null;0,075;0,0875;0,15;0,1;0,1;0,125;null;0,1125;0,175;0,225;0,2625;0,225;0,3;null;0,2625;0,325;0,2625;0,1875;0,3;0,275;null;0,1875;0,175;0,175
Полтава;4963460;Дiоксид сiрки;0,0015;0,001;0,00125;0,00175;0,0005;null;0,002;0,002375;0,0019375;0,001875;0,001875;0,00125;null;0,001;0,00125;0,001;0,0015;0,001;0,00125;null;0,001;0,001;0,00125;0,0019375;0,0005;0,002;null;0,001916667;0,00125;0,0015
Полтава;4963460;Сульфати;0,005;0,005;0,005;0,005;0;null;0,01;0,005;0;0,005;0;0,005;null;0;0;0;0;0;0;null;0;0;0;0;0;0,005;null;0,005;0;0
Полтава;4963460;Оксид вуглецю;0,222222222;1,555555556;1,666666667;1,777777778;1,5;null;0,444444444;1,222222222;0,777777778;0,888888889;1,222222222;2;null;1;1,888888889;2,555555556;2,222222222;3,222222222;1,625;null;1,333333333;1,555555556;2,777777778;2;1,888888889;1,5;null;1,222222222;1,666666667;1,222222222
Полтава;4963460;Дiоксид азоту;0,02125;0,0175;0,030625;0,035625;0,02625;null;0,019166667;0,010625;0,010625;0,016875;0,00625;0,014375;null;0,019166667;0,015625;0,0225;0,016875;0,025;0,030625;null;0,034166667;0,036875;0,03375;0,03375;0,043125;0,01125;null;0,0075;0,02375;0,026875
Полтава;4963460;Оксид азоту;0,01;0,01;0,0125;0,015;0,01;null;0,006666667;0,01;0,0125;0,005;0,005;0,005;null;0,013333333;0,005;0,0125;0,015;0,0125;0,0125;null;0,023333333;0,02;0,02;0,015;0,025;0,01;null;0,006666667;0,005;0,0125
Полтава;4963460;Фтористий водень;0,001375;0,001;0,001375;0,002;0,001125;null;0,000833333;0,001375;0,001125;0,001;0,000375;0,001;null;0,001;0,001625;0,00175;0,001125;0,00175;0,00175;null;0,0025;0,001875;0,0015;0,0025;0,0025;0,00075;null;0,0005;0,001125;0,001375
Полтава;4963460;Хлористий водень;0,01;0,015;0,02;0,01;0,025;null;0,006666667;0,005;0,01;0,01;0;0,01;null;0;0,015;0,01;0,015;0,015;0,02;null;0,026666667;0,015;0,015;0,03;0,02;0;null;0,013333333;0,005;0,015
Полтава;4963460;Амiак;0,005;0,01;0,0075;0,0075;0,005;null;0,006666667;0,0075;0,0025;0,005;0,005;0,0025;null;0,006666667;0,005;0,005;0,0075;0,0125;0,0075;null;0,006666667;0,015;0,0125;0,03;0,025;0,0075;null;0,01;0,0075;0,01
Полтава;4963460;Формальдегiд;0,00225;0,0015;0,00225;0,004166667;0,004916667;null;0,002;0,00075;0,0015;0,00225;0;0,00225;null;0,002;0,002083333;0,004333333;0,002083333;0,00225;0,003583333;null;0,003;0,0045;0,003833333;0,007416667;0,004166667;0;null;0,001;0,00225;0,0015
Кременчук;4813330;Завислі речовини;0,11125;0,1475;0,09625;0,18125;0,12;null;0,12125;0,09375;0,08;0,08875;0,09625;0,1125;null;0,115;0,1175;0,2125;0,155;0,1525;0,1975;null;0,16;0,194;0,156666667;0,156666667;0,203333333;0,145;null;0,125;0,07;0,12375
Кременчук;4813330;Дiоксид сiрки;0,002925;0,00616875;0,008775;0,008775;0,0068;null;0,00804375;0,0069625;0,00936875;0,0061875;0,00803125;0,0111;null;0,01334;0,01372;0,01403;0,01434;0,00888;0,0052875;null;0,00635;0,009372727;0,008766667;0,008866667;0,008791667;0,009025;null;0,009073333;0,0083625;0,0070375
Кременчук;4813330;Сульфати;0,005;0,01;0,005;0,01;0,005;null;0,005;0,015;0,005;0,005;0,01;0;null;0,01;0,02;0,01;0,01;0,01;0,015;null;0,01;0,015;0,005;0,01;0,01;0,005;null;0,01;0,005;0,005
Кременчук;4813330;Оксид вуглецю;0,4125;0,7375;0,8;1,1875;0,525;null;0,5125;0,4125;0,6;0,4625;0,65;0,85;null;0,7;0,625;0,725;0,75;0,7;1,4;null;1,02;1,12;1,083333333;1,166666667;0,983333333;0,75;null;0,55;0,8125;0,5375
Кременчук;4813330;Дiоксид азоту;0,01420625;0,0292375;0,0335;0,03483125;0,02776875;null;0,0275875;0,02689375;0,0323375;0,02536875;0,0352;0,03879375;null;0,04149;0,04148;0,04613;0,04555;0,03344;0,0164;null;0,02601;0,047318182;0,048841667;0,050516667;0,060325;0,051625;null;0,048066667;0,0441;0,03918125
Кременчук;4813330;Оксид азоту;0,006325;0,025925;0,027725;0,017575;0,019925;null;0,010425;0,0141;0,017025;0,012325;0,02595;0,03465;null;0,027866667;0,028166667;0,0386;0,038266667;0,0286;0,008275;null;0,013625;0,02835;0,025525;0,033725;0,044325;0,0306;null;0,032625;0,029575;0,022575
Кременчук;4813330;Фенол;0,000425;0,000225;0,000175;0,000308333;0,000641667;null;0,000783333;0,000516667;0,00005;0,000425;0,000208333;0,000025;null;0;0,000785714;0,000442857;0;0;0,000925;null;0,000666667;0,001142857;0,0046875;0,0020875;0,0042625;0,002575;null;0,001481818;0,000366667;0,001458333
Кременчук;4813330;Сажа;0,00395;0,0066;0,009225;0,0103;0,004;null;0,003825;0,005075;0,00505;0,0026;0,00515;0,00515;null;0,005066667;0,006933333;0,0121;0,008766667;0,0053;0,0026;null;0,008866667;0,012466667;0,009325;0,010725;0,0054;0,0053;null;0,007525;0,002625;0,0027
Кременчук;4813330;Амiак;0,009;0,012325;0,008275;0,00995;0,007825;null;0,003375;0,008425;0,0079;0,008225;0,00735;0,006975;null;0,005766667;0,0079;0,010033333;0,008966667;0,0072;0,005425;null;0,004875;0,00865;0,007025;0,012625;0,00605;0,00455;null;0,00585;0,005075;0,00475
Кременчук;4813330;Формальдегiд;0,004711111;0,0083;0,00954;0,00772;0,00531;null;0,00384;0,0051;0,00546;0,00435;0,00337;0,00452;null;0,00605;0,008066667;0,006983333;0,00505;0,01235;0,011425;null;0,012416667;0,012057143;0,012625;0,014525;0,0103875;0,008;null;0,00471;0,00625;0,00539
Рівне;5062620;Завислі речовини;0,088166667;0;0,17195;0,11472;0;null;0,08378;0,05222;0,052075;0,03885;0,195075;0,126;null;0,02675;0;0;0,09435;0;0;null;0,055933333;0,220966667;0,036166667;0;0,09605;0,088066667;null;0,0924;0,040375;0,123566667
Рівне;5062620;Дiоксид сiрки;0;0;0,000458333;0,002441667;0;null;0;0;0;0;0;0;null;0;0;0;0;0,000491667;0,000258333;null;0,001175;0;0,004425;0,002775;0;0;null;0;0;0,001741667
Рівне;5062620;Оксид вуглецю;0,98;0,965;1,271666667;1,08;1,008333333;null;0,906666667;1,04;1,065;0,883333333;0,99;1,053333333;null;0,98;1,083333333;0,99;1;1,021666667;1,001666667;null;1,02;1,02;1,0375;0,96;1,0275;0,945;null;1;0,998333333;0,951666667
Рівне;5062620;Дiоксид азоту;0,013541667;0,008;0,0126;0,01385;0,025308333;null;0,02785;0,044633333;0,024608333;0,018291667;0,005808333;0,007916667;null;0,012566667;0,020141667;0,023166667;0,012391667;0,014141667;0,022941667;null;0,046625;0,061625;0,0254;0,028625;0,0381;0,0219125;null;0,0272;0,047466667;0,021258333
Рівне;5062620;Оксид азоту;0,01156;0,00442;0,01071;0,01857;0,01842;null;0,023944444;0,0275;0,02705;0,02092;0,01086;0,00667;null;0,016055556;0,02622;0,02003;0,02044;0,01368;0,01502;null;0,03466;0,038833333;0,026866667;0,022;0,023583333;0,01015;null;0,0339375;0,03466;0,01575
Рівне;5062620;Сiрководень;0,000825;0,000175;0,0015625;0,0015625;0,000575;null;0;0,0004125;0;0,000425;0,0003125;0;null;0;0;0,0017625;0,00145;0,0004875;0;null;0,001066667;0;0;0,001775;0,003075;0,002425;null;0,000716667;0,002975;0,00285
Рівне;5062620;Фенол;0,00048;0,00125;0,0006;0;0,00051;null;0,00061;0,00177;0;0,00131;0,00171;0,00104;null;0;0,00127;0,00227;0,00234;0,00288;0,00192;null;0,00115;0,003116667;0,003716667;0,000416667;0,001583333;0,002933333;null;0,001166667;0,00098;0,00092
Рівне;5062620;Фтористий водень;0,0062375;0,0030625;0,0011125;0,00105;0,001675;null;0,003242857;0,00295;0,0025;0,0042125;0,006475;0,0004625;null;0,0068;0,0012875;0,0013375;0,0002625;0,005325;0,00465;null;0,00882;0,007716667;0,0018;0,002133333;0,004483333;0,004733333;null;0,001771429;0,0048375;0,0036
Рівне;5062620;Хлористий водень;0,0621;0,1001625;0,0378125;0,0616;0,1604625;null;0,1128375;0,1237625;0,11765;0,0886625;0,0694;0,056425;null;0,100675;0,065025;0,0132125;0;0,0205375;0,019375;null;0,052566667;0,0642;0,077533333;0,101433333;0,024966667;0,0318;null;0,0626875;0,152525;0,11385
Рівне;5062620;Амiак;0;0;0;0,002725;0,016725;null;0,010875;0,00295;0,00255;0;0,01025;0;null;0;0,002475;0;0;0,002625;0;null;null;null;null;null;null;null;null;0;0;0
Рівне;5062620;Формальдегiд;0,0059125;0,007;0,003375;0,001375;0,0039375;null;0,001514286;0;0;0,0014125;0,0009375;0,003575;null;0,007685714;0,0068375;0,007025;0,012725;0,005925;0,00185;null;0,00242;0,0064;0,004833333;0,0094;0,00415;0,012833333;null;0,010457143;0,0087125;0,01145
Суми;5093480;Завислі речовини;0,233333333;0,3;0,233333333;0,383333333;0,3;null;0,266666667;0,25;0,383333333;0,266666667;0,3;0,283333333;null;0,35;0,266666667;0,35;0,3;0,316666667;0,383333333;null;0,383333333;0,333333333;0,316666667;0,45;0,383333333;0,283333333;null;0,366666667;0,3;0,316666667
Суми;5093480;Дiоксид сiрки;0,070083333;0,073083333;0,069;0,07675;0,075083333;null;0,069777778;0,066833333;0,056666667;0,0605;0,069416667;0,074083333;null;0,073888889;0,0805;0,0725;0,068416667;0,069916667;0,06575;null;0,075777778;0,080583333;0,0815;0,085416667;0,073083333;0,056166667;null;0,054333333;0,062416667;0,064833333
Суми;5093480;Сульфати;0,02;0,025;0,025;0,03;0,01;null;0,025;0,02;0,01;0,02;0,02;0,015;null;0,02;0,025;0,025;0,015;0,02;0,01;null;0,02;0,02;0,03;0,02;0,025;0,01;null;0,01;0,005;0,02
Суми;5093480;Оксид вуглецю;1,166666667;1,666666667;1,666666667;2;1,5;null;1,333333333;1,333333333;1,833333333;1,833333333;2,166666667;1,666666667;null;1,333333333;1,333333333;2;1,666666667;2;2,333333333;null;1,666666667;1,333333333;2,166666667;1,5;2,333333333;1,5;null;1,333333333;1,5;1,5
Суми;5093480;Дiоксид азоту;0,103333333;0,09;0,1;0,0925;0,11;null;0,097777778;0,115833333;0,0975;0,1;0,069166667;0,100833333;null;0,092222222;0,1175;0,094166667;0,1125;0,0975;0,114166667;null;0,11;0,105833333;0,095;0,125833333;0,13;0,088333333;null;0,101111111;0,094166667;0,076666667
Суми;5093480;Оксид азоту;0,0325;0,035;0,035;0,04;0,045;null;0,05;0,0475;0,035;0,0375;0,035;0,05;null;0,036666667;0,05;0,0375;0,0425;0,04;0,0375;null;0,046666667;0,045;0,05;0,045;0,06;0,04;null;0,046666667;0,0425;0,035
Суми;5093480;Амiак;0,01125;0,0125;0,01375;0,01875;0,01625;null;0,016666667;0,0175;0,01375;0,01375;0,01625;0,01375;null;0,016666667;0,015;0,0125;0,0075;0,015;0,01375;null;0,015;0,02;0,01625;0,01875;0,0175;0,01375;null;0,011666667;0,015;0,015
Суми;5093480;Формальдегiд;0,003;0,003;0,004;0,006;0,003;null;0,005;0,004;0,00375;0,005;0,00475;0,004;null;0,005333333;0,005;0,003;0,005;0,004;0,005;null;0,005333333;0,007;0,006;0,00525;0,005;0,004;null;0,004;0,006;0,003
Тернопіль;4932530;Завислі речовини;0;0;0,02;0,0775;0,035;null;0,08;0,0775;0,0625;0;0;0,02;null;0,08;0,055;0,02;0,1;0,13;0,035;null;0,12;0,11;0,135;0,185;0,1675;0,035;null;0,06;0,0925;null
Тернопіль;4932530;Дiоксид сiрки;0,0019875;0,0009;0,0024125;0,0031;0,002475;null;0,0038625;0,0034625;0,0032375;0,002775;0,00215;0,00285;null;0,004675;0,0018;0,0009;0,004775;0,00455;0,002475;null;0,002975;0,0050875;0,0046125;0,0046125;0,004625;0,0037875;null;0,004675;0,0052125;null
Тернопіль;4932530;Оксид вуглецю;3,275;3,475;2,775;3,2;3,6;null;4,075;3,65;3,45;3,5;3,925;3,45;null;3,225;2,825;2,5;3,3;2,975;2,8;null;2,75;2,975;2,925;2,825;3,025;3,1;null;3,025;3,025;null
Тернопіль;4932530;Дiоксид азоту;0,039875;0,046375;0,044825;0,038325;0,0372125;null;0,0449375;0,0386875;0,04505;0,03715;0,039875;0,0406125;null;0,049175;0,0412375;0,0419375;0,038275;0,0473125;0,0481875;null;0,0456;0,0416625;0,0411;0,0425;0,043575;0,042425;null;0,043175;0,0432625;null
Тернопіль;4932530;Оксид азоту;0,02285;0,025925;0,02495;0,020225;0,0199;null;0,024625;0,021025;0,025125;0,02005;0,022475;0,02225;null;0,02725;0,02305;0,023;0,02055;0,0264;0,02675;null;0,024775;0,023375;0,02235;0,023425;0,0239;0,02355;null;0,0234;0,023825;null
Тернопіль;4932530;Формальдегiд;0,000825;0,0004;0,00125;0,002;0,0012625;null;0,0020375;0,002475;0,002475;0,00175;0,0016375;0,001575;null;0,0026375;0,0009375;0,0009625;0,0018625;0,0023875;0,0016125;null;0,0022;0,0027625;0,0025125;0,00275;0,0028375;0,0021375;null;0,002525;0,002375;null
Харків;4993630;Завислі речовини;0,022;0,0492;0,0464;0,0564;0,0344;null;0,046;0,0468;0,05;0,0492;0,0568;0,0608;null;0,0632;0,0664;0,0704;0,068;0,0712;0,0632;null;0,0724;0,0692;0,0692;0,0596;0,066;0,0672;null;0,0656;0,056;0,0608
Харків;4993630;Дiоксид сiрки;0,015523333;0,015573333;0,015853333;0,017426667;0,01616;null;0,01342;0,013393333;0,014073333;0,013346667;0,015436667;0,014253333;null;0,015453333;0,01692;0,01506;0,01579;0,01677;0,0172;null;0,015596667;0,015396667;0,01567;0,01669;0,018496667;0,015336667;null;0,01572;0,014733333;0,014623333
Харків;4993630;Сульфати;0;0;0;0,005;0;null;0;0;0,005;0;0;0,005;null;0;0;0,005;0;0;0,005;null;0;0;0;0,005;0;0,005;null;0;0,005;0
Харків;4993630;Оксид вуглецю;1,3;1,315;1,43;1,755;1,31;null;1,175;1,14;1,455;1,155;1,265;1,135;null;1,245;1,27;1,285;1,275;1,245;1,17;null;1,12;1,1;1,23;1,16;1,17;1,13;null;1,04;1,025;1,155
Харків;4993630;Дiоксид азоту;0,029545714;0,030345714;0,0306;0,033334286;0,033791429;null;0,029673333;0,031774286;0,029242857;0,027671429;0,028731429;0,028128571;null;0,028243333;0,028548571;0,02778;0,030971429;0,03672;0,031842857;null;0,026503333;0,029982857;0,030177143;0,028848571;0,024248571;0,025708571;null;0,028746667;0,031285714;0,028708571
Харків;4993630;Оксид азоту;0,022775;0,02365;0,027275;0,022625;0,0285;null;0,022933333;0,023;0,022825;0,019925;0,01905;0,0229;null;0,009566667;0,019025;0,011275;0,019575;0,023375;0,0167;null;0,020533333;0,022;0,0179;0,016125;0,016175;0,0189;null;0,014666667;0,019475;0,0198
Харків;4993630;Сiрководень;0,000725;0,000625;0,0005;0,00075;0,0007;null;0,000766667;0,000775;0,000325;0,001;0,001;0,000625;null;0,000666667;0,000675;0,0006;0,00075;0,000325;0,0009;null;0,000933333;0,000475;0,000675;0,000375;0,00065;0,0003;null;0,000733333;0,000625;0,0006
Харків;4993630;Фенол;0,002091667;0,002383333;0,002316667;0,002575;0,0025;null;0,001744444;0,001741667;0,001791667;0,001841667;0,001575;0,00165;null;0,001188889;0,001425;0,0016;0,00175;0,001766667;0,001708333;null;0,001311111;0,001775;0,001916667;0,001725;0,002025;0,002;null;0,001633333;0,001783333;0,00195
Харків;4993630;Сажа;0,02;0,01;0;0,01;0;null;0,02;0;0,01;0;0,01;0;null;0,01;0;0,01;0,02;0,01;0;null;0,02;0,01;0,01;0,02;0;0,01;null;0;0,01;0,01
Харків;4993630;Амiак;0,00175;0,0035125;0,003525;0,0044375;0,0040375;null;0,001133333;0,004625;0,0046625;0,0047375;0,003025;0,0043375;null;0,0035;0,00265;0,0035375;0,0035375;0,0044875;0,004875;null;0,002983333;0,0036125;0,00405;0,0040875;0,00365;0,004;null;0,001166667;0,002225;0,0044375
Харків;4993630;Формальдегiд;0,002267857;0,001667857;0,0019;0,002153571;0,001225;null;0,002390476;0,002353571;0,001982143;0,002410714;0,002664286;0,003210714;null;0,002209524;0,001771429;0,001696429;0,001767857;0,002042857;0,001485714;null;0,002647619;0,002075;0,002464286;0,002014286;0,002367857;0,001753571;null;0,002471429;0,001657143;0,001735714
Хмельницький;4942690;Завислі речовини;0,06625;0,05775;0,0665;0,09925;0,08325;null;0,0725;0,07975;0,04825;0,04025;0,07275;0,10625;null;0,04975;0,07425;0,06725;0,0635;0,06775;0,06775;null;0,1185;0,09375;0,1365;0,0765;0,10225;0,0415;null;0,057;0,067;0,05025
Хмельницький;4942690;Дiоксид сiрки;0,0173125;0,018125;0,016975;0,01645;0,01725;null;0,016675;0,0155875;0,0157375;0,014175;0,0142375;0,0149875;null;0,01465;0,0135375;0,012;0,0147875;0,0147375;0,015275;null;0,0152375;0,0176875;0,017475;0,0155;0,0144375;0,0146125;null;0,0158125;0,0163875;0,0173125
Хмельницький;4942690;Сульфати;0,00935;0,010425;0,00975;0,008925;0,0077;null;0,008675;0,0088;0,007125;0,00835;0,0093;0,009775;null;0,00925;0,0073;0,007875;0,0085;0,008075;0,0076;null;0,00795;0,00755;0,00755;0,008625;0,007975;0,00835;null;0,0071;0,006175;0,00735
Хмельницький;4942690;Оксид вуглецю;1,5625;1,6175;1,57;1,9025;1,8125;null;1,525;1,6725;1,595;1,8275;1,905;1,77;null;1,5425;1,76;1,8225;1,735;1,8125;1,5425;null;1,83;1,845;1,9375;2,0675;1,905;1,84;null;1,7925;1,685;1,6175
Хмельницький;4942690;Дiоксид азоту;0,0344625;0,026475;0,0236375;0,0215875;0,0161;null;0,02135;0,0358875;0,0393875;0,0394875;0,0307125;0,02585;null;0,0401625;0,031875;0,0256375;0,03005;0,027525;0,0297375;null;0,052825;0,114075;0,0467625;0,0347875;0,044625;0,0426625;null;0,06005;0,0391875;0,0433
